,firstName,lastName,age,sex,Vehicle_Make,Vehicle_Model,Vehicle_Year,Vehicle_Type,iban,credit_card_number,credit_card_security_code,credit_card_start_date,credit_card_end_date,address_main,address_city,address_postcode,debt,retired,dependants,marital_status,salary,pension,company,commute_distance,sn
890,Jayne,Fletcher,83,Female,Ram,E150 Super Duty Passenger,2016,Pickup,GB34XYOQ43057424831997,180047474690586,643,07/18,05/22,3 Wright center,Harrietberg,DD95 4PZ,0,True,1.0,divorced,48027,44622,None,0.0,SN891
891,Alice,Osborne,27,Female,Volvo,X-90,2019,SUV,GB75NHEH48453063329724,3577458277101116,738,03/14,10/20,Flat 11 Tony curve,Jonestown,PE8E 5BT,0,False,2.0,widowed,50947,0,"Davis, Armstrong and Williams",13.18,SN892
892,Christopher,Butler,78,Male,INFINITI,500e,1997,SUV,GB75KQAM33950748852135,3533536587463418,749,01/13,10/22,87 Valerie wall,Coateschester,DA2 9PL,15692.25,True,2.0,married or civil partner,67610,29059,None,0.0,SN893
893,Shannon,Graham,45,Female,Dodge,Metro,2017,"Sedan, Wagon",GB88OHMM36131222908114,4742910859269875,786,04/14,01/28,Studio 95 Robinson court,Abigailshire,TF20 8QP,0,False,2.0,single,47804,0,"Walters, Dean and White",12.62,SN894
894,Angela,Jenkins,61,Female,Chevrolet,NV2500 HD Cargo,2001,Convertible,GB31CSXF96244389013705,3565300131357936,341,06/15,07/28,709 Damien street,Alanchester,IV7X 3EQ,0,False,2.0,widowed,28575,0,"Bradley, Marsden and Cross",8.62,SN895
895,Katherine,Hall,56,Female,Nissan,Grand Caravan Cargo,2009,Van/Minivan,GB63EJXA11047839136037,4866233538479,930,09/14,10/30,6 Taylor common,Liammouth,LS1N 7ED,0,False,2.0,married or civil partner,90125,0,"Connor, Baxter and Martin",19.19,SN896
896,Damian,Williams,44,Male,INFINITI,XJ,2017,Sedan,GB59DTEU73407527916813,4372703433517571,611,05/15,01/19,Studio 33N Wayne village,West Bryanton,L5K 3HR,0,False,2.168711656441718,married or civil partner,94683,0,Johnson-Jones,19.79,SN897
897,Alice,Collins,38,Female,Jeep,Sequoia,1995,Pickup,GB65TQVW23249970304984,4954652615661598,968,06/13,03/17,51 Knight knolls,Rachaelview,E6K 9UP,0,False,1.0,divorced,37922,0,"Young, Patterson and Dunn",10.69,SN898
898,Josh,Taylor,53,Male,Ram,Odyssey,1997,Van/Minivan,GB40SVWE77155313627605,4493806569365100544,707,08/20,01/29,72 Mason trace,North Jodiechester,HX4Y 9QW,0,False,2.0,single,89121,0,Buckley Group,19.05,SN899
899,Frank,Lawrence,50,Male,Ford,F250 Super Cab,2011,SUV,GB64MWLJ63015455311502,676292826580,579,05/20,08/21,Flat 12J Derek keys,South Samuel,BD8P 7AZ,0,False,3.0,married or civil partner,70291,0,Brown-Sullivan,16.36,SN900
900,Kathleen,Hill,46,Female,MAZDA,Wraith,1992,Hatchback,GB98HKZU54482520219193,5370829532186361,903,12/15,11/30,Flat 2 Harrison parkways,Hewittville,W91 7QF,0,False,2.0,married or civil partner,45918,0,"Smith, Collins and Kemp",12.26,SN901
901,Sian,Jones,41,Female,Freightliner,Bonneville,2004,SUV,GB78FQOM43545686329918,30318786114108,867,08/17,07/30,Studio 8 Pamela pine,Wrightport,RM6 6LD,0,False,4.0,married or civil partner,51559,0,Palmer Inc,13.29,SN902
902,Simon,Oliver,70,Male,Mercedes-Benz,Town Car,2007,Convertible,GB54DBDE29608578772754,4599333637723608064,644,10/20,10/30,23 Hunter stravenue,Lake Albertfort,L11 5GF,0,False,3.0,married or civil partner,80847,0,Cooper PLC,17.91,SN903
903,Lisa,Sutton,53,Female,Audi,Caravan Passenger,1998,SUV,GB81BIDJ92424248740862,4489879611649,692,09/19,01/23,36 Matthews spurs,Stewartborough,L5 2FE,0,False,4.0,married or civil partner,74016,0,Gough-Russell,16.92,SN904
904,Joyce,Ward,71,Female,Chevrolet,1500 Extended Cab,2017,"Hatchback, Convertible",GB67KLRE02816084655162,344402787612848,191,03/17,08/17,426 Katie square,Helenfort,SY8H 3BZ,0,False,2.0,married or civil partner,37048,0,Williamson-Heath,10.51,SN905
905,Jacqueline,Palmer,21,Female,Chevrolet,Boxster,1999,SUV,GB83SEQS80807347627048,4784206330745008,326,10/14,07/20,2 Morgan place,Ericport,W4S 0GT,0,False,3.0,single,26346,0,Gibbons-Brooks,8.08,SN906
906,Nicole,Gardiner,32,Female,GMC,Savana 2500 Cargo,2015,Pickup,GB38AVMP80990685250520,6011696649099362,604,10/13,07/27,Studio 60 Adams creek,Phillipston,N8 3GE,14137.77,False,2.0,widowed,94384,0,Dodd PLC,19.75,SN907
907,Jacqueline,Brooks,41,Female,Bentley,Equator Extended Cab,2015,Van/Minivan,GB59GTAL13951448058019,3521331678585541,783,10/13,06/26,Flat 28l Tony mills,Lake Linda,N67 1SD,7229.78,False,2.0,single,46058,0,Reed Ltd,12.29,SN908
908,Pauline,Perry,21,Female,Toyota,Mountaineer,2016,"Wagon, Sedan",GB73VMMM34395772609871,639042730601,622,09/17,11/20,7 Bruce park,West Declan,S3E 9GS,585.44,False,2.0,single,51941,0,"Goddard, Saunders and Collins",13.36,SN909
909,Jemma,Walsh,74,Female,Toyota,Econoline E250 Cargo,2015,Convertible,GB74KAJP55447607521529,30013007908517,849,11/21,11/27,200 Armstrong harbors,North Leighfurt,M9K 8WH,0,False,1.0,married or civil partner,71771,0,Gould-Simpson,16.58,SN910
910,Terence,Thomas,80,Male,Toyota,Cabrio,1992,Pickup,GB85QZTI62011398194283,4538386810083788,1251,08/20,04/21,Flat 69 Wilson brooks,Timothystad,E9W 1EN,0,True,5.0,single,82635,17706,None,0.0,SN911
911,Colin,Russell,78,Male,Kia,X2,1994,"Sedan, Wagon",GB04ZCTS42287082238071,30496121181766,725,03/17,09/24,0 Carolyn camp,Dennistown,HA6 1RW,0,True,4.0,married or civil partner,39703,16494,None,0.0,SN912
912,Kirsty,Turner,62,Female,Nissan,Challenger,2004,Hatchback,GB74HOMM49034551923650,4836221796652,124,06/15,08/15,532 Watkins ville,New Kate,S1K 3GA,0,False,4.0,married or civil partner,39739,0,Jones Group,11.06,SN913
913,Abbie,Doyle,26,Female,Ford,Sportage,2017,Coupe,GB78IDJR05415267151333,180068055911498,530,02/18,09/23,Flat 20 Alice mission,South Juliefurt,HG5 6ZH,0,False,1.0,single,20611,0,Anderson PLC,6.57,SN914
914,Abigail,Henderson,60,Female,Acura,Prius,1999,Pickup,GB48ZUPY79191875147710,4763549686049268,497,04/15,06/28,8 Brookes land,Robinsonshire,M2C 0DG,0,False,3.0,married or civil partner,20535,0,"Kirby, Humphreys and Metcalfe",6.55,SN915
915,Joseph,King,62,Male,MAZDA,GX,1994,"Sedan, Wagon",GB20YEVR49717462000141,3573516771736309,137,07/16,05/21,Studio 5 Davies mountain,Clareland,N92 6AD,0,False,2.0,married or civil partner,46184,0,"Richards, Wheeler and Forster",12.31,SN916
916,Sharon,Williams,33,Female,GMC,Kicks,2019,SUV,GB60WRIZ88344444229715,4868370854992617,388,07/16,10/20,Studio 21 Lewis lights,New Terencebury,ZE2 6RP,0,False,2.0,single,89847,0,Taylor Inc,19.15,SN917
917,Tony,Jackson,86,Male,Buick,Nubira,1997,Wagon,GB21ARLD49439891612310,676135963582,138,05/20,01/21,37 Smith shoal,Aimeechester,CT8E 7TS,0,True,3.0,married or civil partner,24028,21761,None,0.0,SN918
918,Lisa,Edwards,86,Female,Maybach,Discovery,2001,"Sedan, Coupe",GB17BIGS63381181936386,36219929322927,384,03/14,10/14,10 Summers trail,Grahambury,SW7 9DF,0,True,1.0,married or civil partner,39046,7159,None,0.0,SN919
919,Victoria,Yates,66,Female,Chevrolet,Mirai,2018,Sedan,GB36OEEM15730363449317,3590207932324180,8525,11/14,08/18,Studio 45T Clark plaza,East Benview,CH5R 8UF,0,False,3.0,divorced,30381,0,Harvey Inc,9.04,SN920
920,Douglas,Kerr,43,Male,Jeep,Land Cruiser,1997,Pickup,GB16NUOO23447907335240,340625438610431,246,09/17,02/30,75 Zoe landing,West Linda,HU5 4EE,0,False,5.0,single,25049,0,Chamberlain Inc,7.75,SN921
921,Tracy,Bull,68,Female,BMW,Veracruz,2011,SUV,GB80SJJC51904588645871,344289908735826,660,10/17,06/32,73 Carr dale,East Barryville,B20 9YT,0,True,2.0,married or civil partner,76406,22839,None,0.0,SN922
922,Janet,Norris,46,Female,Ford,S80,2018,Sedan,GB87KVDS62318588933722,3539074781255038,778,04/13,10/25,Studio 6 Townsend squares,New Shaun,NR1 7YP,0,False,1.0,single,29936,0,Richards-Barker,8.94,SN923
923,Robert,Pearson,65,Male,Dodge,Flex,2014,SUV,GB80DEJZ50826352485516,30483779645342,207,12/13,08/30,1 Sophie squares,Lake Liamview,M3 7BU,0,True,2.168711656441718,single,37280,27640,None,0.0,SN924
924,Charlie,Brown,49,Male,Chrysler,Ram Wagon B350,2014,Pickup,GB03HPVF36769125670381,30556456703482,24,07/21,12/26,Studio 01M Baxter shoals,Louiston,W1T 9XD,0,False,2.0,married or civil partner,58655,0,Edwards PLC,14.51,SN925
925,Tony,Singh,33,Male,Dodge,Caravan Cargo,1993,Sedan,GB07RNYU42883228749895,4339989245140282368,901,08/15,10/27,5 Dunn extension,Joshland,S2J 5NU,0,False,1.0,married or civil partner,89155,0,Walker Ltd,19.06,SN926
926,Dorothy,Wade,87,Female,Mercedes-Benz,Colorado Crew Cab,2015,Van/Minivan,GB37QKGJ78273531344762,501829244018,419,09/18,08/20,Studio 82 Law trafficway,West Jonathan,TF9Y 0RT,0,True,2.0,single,58449,18354,None,0.0,SN927
927,Trevor,Norris,87,Male,Nissan,Mercedes-AMG G-Class,2020,SUV,GB34GSLM94665067130723,4005355125095872,419,07/19,11/27,Studio 12Q John rapids,Lake Allan,SL0 5LS,0,True,2.0,single,43128,23773,None,0.0,SN928
928,Aaron,Kay,41,Male,BMW,Savana 1500 Passenger,2014,Hatchback,GB57QBES65345309601440,4342035909508,5837,10/18,10/25,Studio 2 Vaughan ridge,South Allan,SP9E 9JT,0,False,2.0,single,94214,0,Rowley Inc,19.73,SN929
929,Harriet,Flynn,40,Female,Lexus,Seville,2016,Van/Minivan,GB57XAPM31394379549231,4044604623683934,253,01/18,04/25,2 Smith walk,New Adam,PA3R 0ZR,0,False,3.0,single,93844,0,Murray-Gray,19.68,SN930
930,Christian,O'Brien,29,Male,GMC,S80,2007,Pickup,GB02IOVZ54743972655782,6011817364906470,688,04/18,09/19,Studio 67d Janet plaza,Dylanfurt,E8 9FT,0,False,1.0,married or civil partner,29129,0,"Whitehouse, Booth and Alexander",8.75,SN931
931,Garry,Williams,83,Male,Hyundai,Avenger,2017,Coupe,GB84POFF08255601048145,6011544240406299,506,10/14,10/29,Flat 3 Ellie street,Lake Sarah,HR0 4ZG,0,True,3.0,single,36954,27085,None,0.0,SN932
932,Joseph,Barnes,70,Male,Porsche,2500 Crew Cab,2010,Hatchback,GB77AEVY74292823010351,676174066867,941,08/20,09/30,9 Shirley lock,Ritastad,RG96 0RL,8624.66,True,2.0,married or civil partner,26606,40008,None,0.0,SN933
933,Marion,Flynn,46,Female,Lincoln,E350 Super Duty Cargo,2017,Sedan,GB17ASHQ72309933531732,180066734776373,533,07/15,01/21,Studio 1 Macdonald knoll,Lake Anna,E1D 8RB,0,False,2.0,married or civil partner,28797,0,"Jones, Wright and Elliott",8.67,SN934
934,Ryan,Rowley,46,Male,Subaru,Tracker,2013,SUV,GB69IMZM84943594210125,3571236497969934,706,06/18,02/29,01 Clare route,East Trevor,TS7X 3JZ,0,False,1.0,single,30739,0,Buckley-Taylor,9.13,SN935
935,Allan,Stevens,70,Male,Ford,Cadenza,2016,SUV,GB75HNCV07897572269047,4471835029350221,761,05/14,07/28,Studio 18o Amber shoal,South Phillip,FK3Y 8WW,0,False,1.0,widowed,21877,0,"Nicholson, Scott and Thomson",6.92,SN936
936,Marian,Roberts,59,Female,Dodge,Forester,2010,Van/Minivan,GB27IFIK13464363751479,4353167766291902,832,04/14,05/27,Flat 72 Miles skyway,Smithville,G74 7QX,3142.59,False,1.0,single,25134,0,Webster-Kemp,7.77,SN937
937,Jonathan,Hughes,40,Male,Suzuki,xD,2002,SUV,GB44MWWQ82791824043428,3545046810274844,301,07/15,11/26,Flat 61 Sarah extension,Port Hayleyshire,N1E 4WS,0,False,2.0,married or civil partner,76417,0,Ali PLC,17.27,SN938
938,Brian,Clarke,56,Male,Chevrolet,Taurus,2013,SUV,GB27GQOZ64158135042391,4177282875824611840,437,05/19,01/21,223 Amber plains,Julieberg,B47 4WZ,0,False,2.0,married or civil partner,98562,0,"Carter, Robinson and Flynn",20.29,SN939
939,Mary,Brown,37,Female,Toyota,Tundra Double Cab,2016,Pickup,GB43OYMF98600466391425,2237297585459822,8749,10/21,07/26,2 Edwards spur,Campbellhaven,NN3 3QF,0,False,3.0,single,74126,0,Ali-Bell,16.93,SN940
940,Donna,Gilbert,46,Female,Porsche,Silverado 2500 HD Double Cab,1998,Sedan,GB54AGCK03443825075762,2263571224687861,771,03/16,11/16,2 Hughes inlet,East Thomas,G5 9WT,0,False,2.0,married or civil partner,23692,0,Carter Inc,7.4,SN941
941,Steven,Ryan,80,Male,Acura,Bolt EV,2017,Coupe,GB11JMHY07597950657279,675906708465,383,01/13,09/23,43 Evans landing,Potterborough,LS7W 8LY,0,True,3.0,married or civil partner,64153,39270,None,0.0,SN942
942,Josh,Richards,22,Male,Nissan,Ram Wagon B150,2015,Pickup,GB28RRUW49572434184187,6576072102617537,398,04/21,12/21,Flat 9 Marian trail,North Connor,B87 2SF,0,False,3.0,single,67159,0,Smart Group,15.88,SN943
943,Katherine,Robinson,90,Female,Hyundai,Grand Am,1997,Hatchback,GB82GBPM76596549604125,5280277752177653,500,05/14,06/22,6 Owen roads,New Kate,S31 9LH,0,True,3.0,married or civil partner,63052,41935,None,0.0,SN944
944,Garry,Francis,68,Male,Toyota,Tahoe,2009,"Sedan, Coupe",GB69GPJM46167463814244,4685691068533863424,6560,09/16,02/23,926 Armstrong fords,West Jackfurt,S06 0GE,0,False,2.0,married or civil partner,72069,0,Burgess-Fletcher,16.63,SN945
945,Barry,Robinson,87,Male,Lexus,Tribeca,2017,"Sedan, Coupe",GB94LWON13119745119896,575888064285,349,09/21,03/26,Studio 33 Spencer valley,Port Joeltown,G0 1ET,0,True,4.0,married or civil partner,32399,21211,None,0.0,SN946
946,Francesca,Lawson,29,Female,GMC,Cabriolet,2011,Pickup,GB63ORIG89851032271454,30564439298919,877,05/17,05/25,704 Hall throughway,Careyland,G91 5LN,0,False,2.0,married or civil partner,49192,0,"Horton, Chambers and Cook",12.87,SN947
947,Anthony,Frost,21,Male,Jeep,Santa Fe,2016,Sedan,GB04RVHN96289329013972,213129105964589,8592,03/15,10/17,17 Daly junction,South Clive,M3 6RJ,0,False,1.0,single,79499,0,Hardy-Jackson,17.72,SN948
948,Callum,Smith,36,Male,Chevrolet,500e,1994,Sedan,GB91GHCH62483960237105,4519979487438544896,4051,06/13,05/30,167 Griffiths ridge,Port Laurenstad,ML2 2NS,0,False,2.0,single,53445,0,"Lewis, Gibson and Jones",13.63,SN949
949,Chloe,Fletcher,19,Female,Nissan,Bonneville,2015,Pickup,GB64ZPVZ65021572049098,213149443204415,395,02/14,01/16,Flat 9 Terry union,Kateport,HX2 6XW,0,False,2.0,married or civil partner,67275,0,"Cooper, Phillips and Watkins",15.9,SN950
950,Josh,Payne,42,Male,Ford,Z8,2003,Sedan,GB59QVJE29359481912277,213197393281644,499,06/19,07/24,Studio 0 Holmes garden,Scottside,ML09 1BQ,0,False,2.0,married or civil partner,85284,0,"Stewart, Bradshaw and Wilson",18.53,SN951
951,Nicola,Francis,21,Female,FIAT,G-Series G20,1993,SUV,GB16TZPR78093170321417,3512770037353706,344,05/16,10/16,Flat 5 Nicholls islands,Lake Tony,G8 6YB,0,False,2.0,single,36919,0,Fox-Pritchard,10.48,SN952
952,Janet,Whittaker,79,Female,Chevrolet,Solara,2007,Hatchback,GB06TIPX06791401324359,213175641545275,596,12/17,08/20,Studio 6 Robin court,Christopherland,N49 2LB,0,True,3.0,single,44711,22626,None,0.0,SN953
953,Geoffrey,Howard,70,Male,BMW,E350 Super Duty Cargo,1997,SUV,GB87RUSO17901698392993,2322094654710300,565,10/17,10/21,6 Andrea rapid,Morganton,SY73 0ZB,0,True,2.0,married or civil partner,80110,38884,None,0.0,SN954
954,Brandon,Metcalfe,24,Male,Ford,Prizm,1994,Hatchback,GB27NRPY29033417226214,180046927411913,654,03/21,08/26,4 Natalie motorway,Morrisborough,CW4 5HA,0,False,1.0,married or civil partner,97344,0,"Mills, Barker and Ward",20.14,SN955
955,Paul,Cox,71,Male,Chrysler,Cooper,1995,Sedan,GB27TABP30900572803014,373519785274638,941,08/20,02/28,Flat 38 Carolyn square,Grahambury,G2 9LS,0,False,2.0,married or civil partner,40239,0,"Morrison, King and Hayes",11.16,SN956
956,Alexandra,Fletcher,89,Female,MAZDA,Sprinter 2500 Cargo,2017,Pickup,GB08SUQR61118173951078,377355612776024,485,07/19,01/29,Flat 31w Damian stream,Rossbury,BB76 9GA,0,True,3.0,married or civil partner,65120,12503,None,0.0,SN957
957,Luke,Carpenter,19,Male,Nissan,Tiburon,1995,Sedan,GB33WREJ52819326568169,4442680619044743,2167,07/17,05/22,Studio 17w Hall estate,New Brendaberg,AB9 6HU,0,False,1.0,single,91728,0,Morgan Group,19.4,SN958
958,Vanessa,Thomas,77,Female,Volvo,Corrado,2016,Pickup,GB39EWXY67783132938068,4778639323234106368,539,10/16,12/20,460 Nigel center,South Tom,LA8 5PR,0,True,1.0,married or civil partner,89393,16171,None,0.0,SN959
959,Callum,Bartlett,80,Male,GMC,Tercel,2018,"Sedan, Coupe",GB15KFJL13974347064547,2256202177228854,790,02/20,06/22,Flat 1 Lorraine junctions,Port Sara,PH61 9HZ,"{'amount': '19767.54', 'time_period_years': 3}",True,1.0,married or civil partner,33919,27567,None,0.0,SN960
960,Hilary,Harris,46,Female,Lexus,Sidekick,2013,Sedan,GB62HIOD98560467036888,4873273383758140,6426,02/16,04/21,Flat 94Z Nicholls park,South Elizabethton,M50 7BF,13628.88,False,1.0,single,20116,0,"King, Ryan and Gardner",6.43,SN961
961,Justin,Murray,18,Male,Chevrolet,Town & Country,2003,Pickup,GB69MSOZ41434746896563,180008109949011,563,02/17,06/24,348 Jodie ferry,Nortonhaven,IP04 2LS,0,False,3.0,widowed,78359,0,"Lamb, Evans and Coleman",17.55,SN962
962,Raymond,Byrne,50,Male,Plymouth,Arnage,2019,"Sedan, Wagon",GB38XGOQ16959363849312,4755751455457,602,04/15,10/22,4 Dennis gateway,Robertsside,SA2 4XG,0,False,2.0,married or civil partner,62182,0,Ford-Hancock,15.09,SN963
963,Phillip,Jones,81,Male,Chrysler,Corolla,2008,Sedan,GB26TLSD02921133581277,4047532961346,435,06/15,05/30,46 Hammond court,Edwardsburgh,LS5P 6RZ,0,True,2.168711656441718,single,71810,18569,None,0.0,SN964
964,Gordon,Smart,62,Male,Chevrolet,Protege,1992,Sedan,GB08MWEU82537569497292,213147523421222,190,11/19,07/23,Flat 49 Edwards roads,Williamsbury,S36 7NH,0,False,4.0,married or civil partner,69094,0,"Brookes, Martin and Mitchell",16.18,SN965
965,Aimee,Holt,19,Female,Chevrolet,Q70,2009,"Sedan, Hatchback",GB60WXGU58473348764619,213178004399397,251,07/18,09/25,9 Taylor valley,Carrton,W80 8UU,"{'amount': '16273.65', 'time_period_years': 4}",False,3.0,widowed,69394,0,"Owens, Savage and Smith",16.22,SN966
966,Louis,Walker,26,Male,GMC,6 Series,2010,Sedan,GB03JATS52348193994538,676398173325,492,01/14,12/19,165 Harrison streets,West Carl,PL1 7SE,0,False,1.0,divorced,45655,0,Whitehouse Ltd,12.21,SN967
967,Sara,Bryant,90,Female,GMC,Continental,1999,Hatchback,GB03EWAZ57356822190353,501807115545,4333,11/14,08/26,Studio 50 Franklin common,Port Marc,IV5 3BW,0,True,2.0,married or civil partner,25434,19333,None,0.0,SN968
968,Jill,Williams,41,Female,Chevrolet,2500 Club Coupe,2014,Coupe,GB10JCAG68076796301261,4358339792008173056,710,03/20,01/27,Flat 90 Parsons overpass,Samanthaport,S18 4GR,0,False,2.0,single,20269,0,"Daniels, Walton and Hunter",6.47,SN969
969,Jason,Gibbons,46,Male,BMW,Milan,2019,Van/Minivan,GB94JMPU53395272434420,4251496796827,473,12/15,07/18,Flat 28M Judith river,West Kathleenchester,TD80 3WD,0,False,3.0,married or civil partner,87465,0,Holden Inc,18.83,SN970
970,Jason,Cooper,85,Male,Audi,TL,1993,Van/Minivan,GB55AEPP90131424390987,6560573219906711,836,09/13,02/21,542 Sinclair coves,New Ricky,LN5 0SJ,15659.48,True,4.0,married or civil partner,68904,15421,None,0.0,SN971
971,Leah,Smith,41,Female,Chevrolet,Corolla,1994,Sedan,GB22ISNX90682071816748,3518724960245813,74,12/12,04/17,51 Cook dale,Rosietown,TF4M 5AX,0,False,1.0,single,37802,0,Bevan-Banks,10.66,SN972
972,Christopher,Armstrong,23,Male,Ram,XJ,2002,Van/Minivan,GB31XJSX53753649063776,30159285944805,3074,06/17,07/22,Studio 2 Roberts ridges,Elliottton,SK0 2UZ,0,False,1.0,married or civil partner,57591,0,Chadwick-Noble,14.33,SN973
973,Glenn,Rose,58,Male,Ford,NV3500 HD Cargo,2015,Hatchback,GB22VJEP15660658441996,4270758892256,893,12/18,05/23,360 Julia crest,Lake Nigelmouth,NN9 7GY,17349.94,False,3.0,divorced,97241,0,Howells PLC,20.12,SN974
974,Gillian,Khan,89,Female,Chrysler,Countryman,2019,Pickup,GB78PFJJ88004446614869,3522090953630815,57,08/19,07/24,886 Ashton summit,Hussainville,N07 2PG,0,True,2.0,married or civil partner,62705,28027,None,0.0,SN975
975,Iain,Norman,35,Male,Audi,S-Series,2014,Sedan,GB57CKHD81715152734264,30363002769723,597,09/16,04/30,93 Robinson river,Deborahview,E7S 9GH,0,False,2.0,married or civil partner,80679,0,Newton-Chamberlain,17.88,SN976
976,Graeme,Hamilton,28,Male,Pontiac,Astro Passenger,2012,Van/Minivan,GB22LLVH85428612310293,345837282137602,705,04/15,11/28,20 Georgia mountain,Declanview,S51 6BW,0,False,1.0,married or civil partner,68231,0,Edwards-Fry,16.04,SN977
977,Louise,Johnson,30,Female,Chrysler,Sonata,1993,Van/Minivan,GB11ATZE08368657853615,3571685040017924,700,02/21,01/22,Studio 2 Williams lake,Gregoryfort,M62 8EA,0,False,2.0,single,23241,0,"Spencer, Daly and Shaw",7.28,SN978
978,Danny,Banks,44,Male,BMW,Highlander Hybrid,1994,SUV,GB10XYFE42930355436478,568108779220,858,01/15,12/30,373 Hewitt glen,Barrettberg,W8 2LP,0,False,3.0,single,45612,0,"Clayton, Dyer and Burke",12.21,SN979
979,Janice,Williams,72,Female,Jaguar,Corvette,2004,Sedan,GB95VARV05532920496822,2239914281467382,942,07/20,03/30,6 Shah plains,New Malcolm,HD46 2GE,0,True,3.0,married or civil partner,76504,24541,None,0.0,SN980
980,Arthur,Gray,30,Male,Oldsmobile,4Runner,1996,Pickup,GB63MNHC57970185734939,4734684655723,157,11/17,06/31,066 Newton square,Rhodesside,EC0 0HP,0,False,5.0,widowed,54118,0,"Clark, Hyde and O'Sullivan",13.74,SN981
981,Clifford,Phillips,50,Male,Honda,MPV,2004,Wagon,GB24ZWYK89266784204009,501827491413,8964,08/20,03/21,Flat 46 Henry forge,Leechester,L07 7UE,0,False,1.0,single,25864,0,Wright-Gordon,7.96,SN982
982,Martin,Taylor,90,Male,Buick,Insight,2006,"Coupe, Convertible",GB26ZMCJ93606694538390,4633849812296652,877,07/16,01/28,Studio 88c Chapman fields,South Natashahaven,L5G 4GT,0,True,2.0,divorced,98601,29817,None,0.0,SN983
983,Stuart,Thomas,70,Male,Jeep,Mustang,2018,SUV,GB36GNNY76077592537796,30574660396092,630,10/15,11/25,9 Gallagher junction,Vincentshire,EN8M 9DW,0,True,2.0,married or civil partner,52306,14105,None,0.0,SN984
984,Leslie,Day,26,Male,BMW,Dynasty,2005,Wagon,GB67MHVZ09771012485445,372010576317753,504,12/19,04/24,15 Georgia crescent,North Janetburgh,W64 2PA,19290.12,False,2.0,single,43721,0,"Scott, Butler and Singh",11.85,SN985
985,Abbie,Hawkins,66,Female,Mercury,FJ Cruiser,2019,"Convertible, Coupe",GB09CZVS72234394595057,342556174236362,217,03/20,10/29,Studio 99 Wall crescent,East Trevorshire,BS27 7WU,0,False,3.0,single,31848,0,Young Inc,9.38,SN986
986,Paul,Johnson,60,Male,Ford,Convertible,1998,"Wagon, Sedan",GB40AIDR68602486978194,4645896913636715520,839,08/16,09/18,Flat 8 Terry court,Rogerfurt,WS74 4AL,0,False,2.0,widowed,27107,0,"Williams, Watts and Jones",8.26,SN987
